31.1883   38.1181
28.4614   34.7656
27.2899   31.4929
25.7961   29.2995
24.8567   28.0766
23.9981   26.7975
23.5636   25.5431
22.5092   24.3723
20.6186   23.6575
19.8973   22.5294
17.5641   21.1798
16.7533   19.5811
15.7409   17.9757
15.2092   16.6865
14.6839   15.8369
14.4048   15.1967
14.2279   14.7217
13.8537   14.4953
13.4658   14.2449
13.1763   13.9223
13.1369   13.5537
12.6966   13.291
12.6013   13.053
11.7563   12.7947
11.756   12.4611
11.4996   12.03
11.4996   11.8481
11.4329   11.837
10.625   11.9008
10.2485   11.3778
9.51881   10.8747
9.51881   10.2091
9.51284   9.84473
9.51284   9.54902
9.20598   9.51114
9.20598   9.45383
8.95884   9.28091
8.95805   9.16045
8.71092   9.07054
8.71092   8.91839
8.08556   8.78882
8.07321   8.59236
7.60829   8.30209
7.60829   7.96857
7.60829   7.7505
7.59082   7.60822
7.59082   7.60578
7.59082   7.5986
7.59082   7.59306
7.59082   7.59082
7.59082   7.59082
7.02318   7.58868
7.02318   7.48585
7.02318   7.26952
7.02318   7.05768
7.02318   7.02318
6.7901   7.0223
6.7901   6.98301
6.71374   6.87753
6.71374   6.80232
6.71374   6.74489
6.71374   6.71689
6.71374   6.71374
6.71374   6.71374
6.71374   6.71374
6.71374   6.71374
6.71374   6.71374
6.71374   6.71374
6.71374   6.71374
6.71374   6.71374
6.69408   6.71366
6.69408   6.70958
6.69408   6.70083
6.69408   6.69586
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
6.69408   6.69408
