10000 -0.437539 0
20000 -0.449804 0.0122648
30000 -0.450158 0.00708998
40000 -0.450921 0.00507103
50000 -0.449531 0.00416673
60000 -0.450032 0.0034388
70000 -0.448214 0.00342786
80000 -0.445521 0.004008
90000 -0.445284 0.00354269
100000 -0.445933 0.00323452
110000 -0.444692 0.00317823
120000 -0.445186 0.00294309
130000 -0.44587 0.00279236
140000 -0.446903 0.0027841
150000 -0.446862 0.00259219
160000 -0.446579 0.00244124
170000 -0.446528 0.00229371
180000 -0.446016 0.0022223
190000 -0.445855 0.00210827
200000 -0.444578 0.00237305
210000 -0.444417 0.00226289
220000 -0.443952 0.0022071
230000 -0.444109 0.00211477
240000 -0.44356 0.00209801
250000 -0.443194 0.00204531
260000 -0.443294 0.00196762
270000 -0.443074 0.00190605
280000 -0.443091 0.0018368
290000 -0.442946 0.0017783
300000 -0.443382 0.00177267
310000 -0.443596 0.00172783
320000 -0.443979 0.00171622
330000 -0.443531 0.0017226
340000 -0.443215 0.00170087
350000 -0.443188 0.00165177
360000 -0.443075 0.00160925
370000 -0.44294 0.00157097
380000 -0.442867 0.00153077
390000 -0.443184 0.00152429
400000 -0.443238 0.00148665
410000 -0.443154 0.00145237
420000 -0.443352 0.0014312
430000 -0.443498 0.00140511
440000 -0.443537 0.00137337
450000 -0.443459 0.00134479
460000 -0.443799 0.00135833
470000 -0.443825 0.00132938
480000 -0.443901 0.00130362
490000 -0.443837 0.00127839
500000 -0.443807 0.00125291
510000 -0.44359 0.00124704
520000 -0.443666 0.00122514
530000 -0.443746 0.00120449
540000 -0.443742 0.00118198
550000 -0.443708 0.0011608
560000 -0.443592 0.00114581
570000 -0.443492 0.00112996
580000 -0.443473 0.00111046
590000 -0.443545 0.0010939
600000 -0.443587 0.00107632
610000 -0.443605 0.00105868
620000 -0.443652 0.00104254
630000 -0.443624 0.00102625
640000 -0.443767 0.00102011
650000 -0.443872 0.00100973
660000 -0.443926 0.000995799
670000 -0.444043 0.000987728
680000 -0.4441 0.000974807
690000 -0.444027 0.000963398
700000 -0.444177 0.000961346
710000 -0.444286 0.000953965
720000 -0.444417 0.000949727
730000 -0.444596 0.000953655
740000 -0.444575 0.000940929
750000 -0.444644 0.000930876
760000 -0.444636 0.000918586
770000 -0.444695 0.000908522
780000 -0.444812 0.00090436
790000 -0.444801 0.000892901
800000 -0.444605 0.000903142
810000 -0.444441 0.000907018
820000 -0.444441 0.000895889
830000 -0.444415 0.000885429
840000 -0.444394 0.000875063
850000 -0.444472 0.000868202
860000 -0.44452 0.000859359
870000 -0.444494 0.000849816
880000 -0.444454 0.000841045
890000 -0.44443 0.000831887
900000 -0.444376 0.000824341
910000 -0.444315 0.000817563
920000 -0.444173 0.000820921
930000 -0.44422 0.000813385
940000 -0.444232 0.000804773
950000 -0.444296 0.000798888
960000 -0.444374 0.000794334
970000 -0.444316 0.000788237
980000 -0.444391 0.000783712
990000 -0.444405 0.000775894
1000000 -0.444466 0.000770495
