0 -0.818923 0.00266055
1 -0.820084 0.00323765
2 -0.825959 0.00282929
3 -0.825813 0.00280615
4 -0.82478 0.00297606
5 -0.823804 0.00295555
6 -0.825185 0.00337116
7 -0.826808 0.00270011
8 -0.827234 0.00277145
9 -0.829809 0.00288236
10 -0.831124 0.00298611
11 -0.823991 0.00224587
12 -0.825455 0.00283674
13 -0.829826 0.00282751
14 -0.829573 0.0021582
15 -0.826428 0.00226296
16 -0.8276 0.00297562
17 -0.828052 0.00228098
18 -0.826218 0.00259753
19 -0.823283 0.00307177
20 -0.821867 0.00350921
21 -0.820139 0.00460176
22 -0.821727 0.00319365
23 -0.821259 0.00230767
24 -0.826776 0.00285147
25 -0.826525 0.0028681
26 -0.8235 0.00418065
27 -0.829852 0.00432167
28 -0.826212 0.00328112
29 -0.819824 0.00265754
